Gene,Num_seqs,Mouse_presence,Human_presence,Num_codons_hum,Length_seq
ENSG00000168944,71,1,1,986,4029
ENSG00000168952,67,1,1,210,2370
ENSG00000168955,70,1,1,229,927
ENSG00000168959,68,1,1,1212,6456
ENSG00000168993,56,1,1,134,846
ENSG00000168994,69,1,1,231,2319
ENSG00000169006,49,1,1,410,1977
ENSG00000169016,67,1,1,281,1644
ENSG00000169018,66,1,1,627,1965
ENSG00000169019,64,1,1,183,885
ENSG00000169020,52,1,1,69,684
ENSG00000169021,50,1,1,274,1032
ENSG00000169026,67,1,1,560,6453
ENSG00000169031,63,1,1,1670,7377
ENSG00000169032,68,1,1,393,1908
ENSG00000169035,54,1,1,253,1968
ENSG00000169045,45,1,1,449,1824
ENSG00000169047,56,1,1,1242,6456
ENSG00000169057,68,1,1,498,2736
ENSG00000169062,67,1,1,476,3612
ENSG00000169064,68,1,1,839,3693
ENSG00000169067,53,1,1,376,1128
ENSG00000169071,67,1,1,943,5562
ENSG00000169083,62,1,1,920,3552
ENSG00000169084,45,1,1,330,2721
ENSG00000169085,72,1,1,207,831
ENSG00000169087,67,1,1,488,2685
ENSG00000169105,37,1,1,376,1392
ENSG00000169116,69,1,1,310,1905
ENSG00000169118,70,1,1,422,2022
ENSG00000169122,53,1,1,370,1404
ENSG00000169126,66,1,1,1044,4305
ENSG00000169129,71,1,1,818,4704
ENSG00000169131,57,1,1,605,3432
ENSG00000169136,51,1,1,282,1047
ENSG00000169139,48,1,1,145,714
ENSG00000169154,64,1,1,421,3456
ENSG00000169155,65,1,1,467,2250
ENSG00000169169,63,1,1,803,4257
ENSG00000169174,55,1,1,692,3618
ENSG00000169180,71,1,1,1125,3912
ENSG00000169181,64,1,1,331,1524
ENSG00000169184,57,1,1,1320,5229
ENSG00000169188,65,1,1,518,2022
ENSG00000169189,69,1,1,266,2385
ENSG00000169193,67,1,1,140,468
ENSG00000169194,64,1,1,146,786
ENSG00000169213,68,1,1,219,1134
ENSG00000169214,35,1,1,308,984
ENSG00000169217,65,1,1,341,1797
ENSG00000169218,70,1,1,263,1263
ENSG00000169220,67,1,1,566,3546
ENSG00000169221,66,1,1,808,4095
ENSG00000169223,70,1,1,356,1875
ENSG00000169228,63,1,1,203,633
ENSG00000169230,43,1,1,219,660
ENSG00000169231,69,1,1,956,3711
ENSG00000169239,67,1,1,317,1329
ENSG00000169241,68,1,1,221,1566
ENSG00000169242,66,1,1,205,741
ENSG00000169245,67,1,1,98,324
ENSG00000169247,71,1,1,1288,5415
ENSG00000169248,63,1,1,94,567
ENSG00000169251,68,1,1,529,2754
ENSG00000169252,56,1,1,413,1968
ENSG00000169255,47,1,1,331,1104
ENSG00000169258,46,1,1,1008,5130
ENSG00000169271,65,1,1,150,516
ENSG00000169282,70,1,1,419,2490
ENSG00000169288,65,1,1,325,1572
ENSG00000169291,70,1,1,495,2943
ENSG00000169297,68,1,1,470,2178
ENSG00000169299,66,1,1,612,2712
ENSG00000169302,71,1,1,407,2319
ENSG00000169306,68,1,1,696,2673
ENSG00000169313,58,1,1,342,1194
ENSG00000169314,42,1,1,157,1413
ENSG00000169327,28,1,1,362,1512
ENSG00000169330,69,1,1,916,4944
ENSG00000169340,67,1,1,584,2589
ENSG00000169344,67,1,1,673,3210
ENSG00000169347,70,1,1,537,3933
ENSG00000169359,37,1,1,549,1692
ENSG00000169371,67,1,1,360,1962
ENSG00000169372,67,1,1,199,1455
ENSG00000169375,71,1,1,1273,6078
ENSG00000169379,70,1,1,428,2049
ENSG00000169398,68,1,1,1065,4623
ENSG00000169403,62,1,1,342,1335
ENSG00000169410,67,1,1,593,3123
ENSG00000169413,39,1,1,150,522
ENSG00000169418,62,1,1,1061,4887
ENSG00000169427,65,1,1,374,3453
ENSG00000169432,70,1,1,1977,7110
ENSG00000169435,71,1,1,369,3075
ENSG00000169436,65,1,1,1626,15252
ENSG00000169439,70,1,1,201,1896
ENSG00000169446,59,1,1,131,990
ENSG00000169490,69,1,1,214,948
ENSG00000169495,69,1,1,476,2481
ENSG00000169499,72,1,1,425,1896
ENSG00000169504,66,1,1,253,1182
ENSG00000169507,71,1,1,406,2061
ENSG00000169508,60,1,1,361,1182
ENSG00000169515,39,1,1,538,3144
ENSG00000169519,71,1,1,407,2223
ENSG00000169550,65,1,1,361,1830
ENSG00000169551,39,1,1,264,1758
ENSG00000169554,72,1,1,1214,4494
ENSG00000169562,63,1,1,283,1017
ENSG00000169564,49,1,1,356,1260
ENSG00000169567,44,1,1,126,1023
ENSG00000169570,68,1,1,298,1314
ENSG00000169583,62,1,1,236,1413
ENSG00000169592,68,1,1,244,1302
ENSG00000169594,70,1,1,994,4680
ENSG00000169598,67,1,1,362,2787
ENSG00000169599,63,1,1,254,1182
ENSG00000169604,71,1,1,564,3150
ENSG00000169605,71,1,1,199,867
ENSG00000169607,65,1,1,745,2781
ENSG00000169609,58,1,1,167,870
ENSG00000169618,64,1,1,393,1371
ENSG00000169621,66,1,1,511,2538
ENSG00000169635,61,1,1,615,2250
ENSG00000169641,69,1,1,1076,3522
ENSG00000169660,70,1,1,585,6264
ENSG00000169676,47,1,1,477,1626
ENSG00000169679,70,1,1,1085,5439
ENSG00000169682,69,1,1,528,2742
ENSG00000169683,63,1,1,670,3852
ENSG00000169684,67,1,1,468,4194
ENSG00000169689,57,1,1,131,1290
ENSG00000169692,66,1,1,278,2199
ENSG00000169696,63,1,1,647,6948
ENSG00000169704,46,1,1,177,927
ENSG00000169710,64,1,1,2511,12102
ENSG00000169714,60,1,1,179,831
ENSG00000169717,47,1,1,377,1308
ENSG00000169718,64,1,1,473,3453
ENSG00000169727,65,1,1,527,3726
ENSG00000169733,60,1,1,331,2310
ENSG00000169738,58,1,1,244,1158
ENSG00000169740,62,1,1,273,945
ENSG00000169744,71,1,1,373,2166
ENSG00000169750,53,1,1,192,1389
ENSG00000169752,61,1,1,115,849
ENSG00000169756,53,1,1,387,1782
ENSG00000169758,67,1,1,531,2070
ENSG00000169760,69,1,1,823,2961
ENSG00000169762,71,1,1,567,4704
ENSG00000169764,67,1,1,508,1818
ENSG00000169777,31,1,1,299,1692
ENSG00000169783,65,1,1,620,2418
ENSG00000169813,48,1,1,415,2553
ENSG00000169814,65,1,1,545,2778
ENSG00000169826,68,1,1,542,1902
ENSG00000169836,68,1,1,465,1989
ENSG00000169840,62,1,1,264,957
ENSG00000169851,66,1,1,1072,6927
ENSG00000169855,62,1,1,1651,5997
ENSG00000169856,68,1,1,465,1803
ENSG00000169857,68,1,1,362,2982
ENSG00000169860,64,1,1,373,1137
ENSG00000169862,69,1,1,1225,4863
ENSG00000169871,51,1,1,755,2802
ENSG00000169876,35,1,1,4493,48246
ENSG00000169884,66,1,1,389,1989
ENSG00000169891,68,1,1,660,2682
ENSG00000169894,33,1,1,3323,25116
ENSG00000169895,68,1,1,352,2004
ENSG00000169902,70,1,1,370,2256
ENSG00000169903,68,1,1,202,1380
ENSG00000169905,65,1,1,470,3564
ENSG00000169906,64,1,1,79,429
ENSG00000169908,63,1,1,202,1275
ENSG00000169914,71,1,1,398,2454
ENSG00000169918,65,1,1,926,5613
ENSG00000169919,58,1,1,651,4896
ENSG00000169925,66,1,1,726,4899
ENSG00000169926,53,1,1,288,1335
ENSG00000169933,71,1,1,1322,7365
ENSG00000169946,71,1,1,1151,5247
ENSG00000169957,61,1,1,540,2058
ENSG00000169962,60,1,1,852,3888
ENSG00000169964,66,1,1,159,1647
ENSG00000169967,70,1,1,619,2937
ENSG00000169972,61,1,1,303,1887
ENSG00000169976,65,1,1,86,366
ENSG00000169981,62,1,1,527,1740
ENSG00000169989,63,1,1,512,1650
ENSG00000169992,62,1,1,835,5196
ENSG00000169994,64,1,1,2116,13230
ENSG00000170004,70,1,1,2059,9561
ENSG00000170006,68,1,1,183,1896
ENSG00000170017,71,1,1,583,3084
ENSG00000170027,67,1,1,247,906
ENSG00000170035,66,1,1,207,1164
ENSG00000170037,70,1,1,925,3996
ENSG00000170043,69,1,1,145,744
ENSG00000170044,70,1,1,431,1827
ENSG00000170049,69,1,1,404,1656
ENSG00000170054,50,1,1,435,1731
ENSG00000170075,67,1,1,481,1668
ENSG00000170085,68,1,1,891,6603
ENSG00000170088,70,1,1,271,1893
ENSG00000170091,65,1,1,171,1728
ENSG00000170099,65,1,1,405,2007
ENSG00000170113,67,1,1,329,1677
ENSG00000170128,40,1,1,361,1281
ENSG00000170142,62,1,1,193,1344
ENSG00000170144,35,1,1,378,1545
ENSG00000170145,68,1,1,926,4440
ENSG00000170153,67,1,1,438,1911
ENSG00000170162,63,1,1,317,2019
ENSG00000170175,68,1,1,501,2454
ENSG00000170178,65,1,1,270,1170
ENSG00000170185,70,1,1,1042,3894
ENSG00000170190,63,1,1,505,3465
ENSG00000170209,52,1,1,765,6453
ENSG00000170214,68,1,1,520,2682
ENSG00000170222,67,1,1,342,2361
ENSG00000170231,67,1,1,177,1515
ENSG00000170234,64,1,1,755,3585
ENSG00000170236,67,1,1,334,2961
ENSG00000170242,72,1,1,1375,4821
ENSG00000170248,69,1,1,873,4053
ENSG00000170260,58,1,1,495,2067
ENSG00000170262,61,1,1,172,1713
ENSG00000170264,68,1,1,716,2760
ENSG00000170265,65,1,1,671,6969
ENSG00000170266,70,1,1,677,4371
ENSG00000170271,63,1,1,333,1878
ENSG00000170275,62,1,1,401,2529
ENSG00000170289,67,1,1,809,3918
ENSG00000170290,51,1,1,31,96
ENSG00000170291,63,1,1,316,1578
ENSG00000170293,68,1,1,173,2574
ENSG00000170296,57,1,1,117,444
ENSG00000170310,67,1,1,236,1257
ENSG00000170312,59,1,1,297,1362
ENSG00000170322,70,1,1,1324,5025
ENSG00000170323,64,1,1,132,519
ENSG00000170324,47,1,1,1309,6735
ENSG00000170325,72,1,1,1160,5019
ENSG00000170340,58,1,1,397,1194
ENSG00000170345,71,1,1,380,1719
ENSG00000170348,66,1,1,219,963
ENSG00000170370,66,1,1,252,1218
ENSG00000170374,61,1,1,431,1341
ENSG00000170381,71,1,1,775,3564
ENSG00000170382,58,1,1,713,3006
ENSG00000170385,63,1,1,507,2949
ENSG00000170390,72,1,1,783,4047
ENSG00000170396,68,1,1,1209,5178
ENSG00000170412,70,1,1,486,2094
ENSG00000170417,71,1,1,229,882
ENSG00000170419,66,1,1,244,3018
ENSG00000170421,43,1,1,511,2553
ENSG00000170423,64,1,1,520,7614
ENSG00000170425,63,1,1,332,1542
ENSG00000170426,67,1,1,313,2163
ENSG00000170430,62,1,1,238,3543
ENSG00000170439,62,1,1,244,879
ENSG00000170445,66,1,1,509,1806
ENSG00000170448,70,1,1,911,3702
ENSG00000170454,64,1,1,551,2277
ENSG00000170456,69,1,1,1309,6360
ENSG00000170458,59,1,1,375,1470
ENSG00000170464,71,1,1,358,1602
ENSG00000170468,48,1,1,641,3156
ENSG00000170469,69,1,1,205,1752
ENSG00000170471,70,1,1,1494,5160
ENSG00000170473,66,1,1,204,1371
ENSG00000170476,62,1,1,189,1218
ENSG00000170477,65,1,1,520,2877
ENSG00000170482,69,1,1,602,3636
ENSG00000170485,69,1,1,824,4104
ENSG00000170486,62,1,1,511,1917
ENSG00000170500,57,1,1,754,4596
ENSG00000170502,66,1,1,350,1272
ENSG00000170509,66,1,1,300,1689
ENSG00000170515,45,1,1,394,1416
ENSG00000170516,39,1,1,81,249
ENSG00000170522,67,1,1,265,1092
ENSG00000170525,66,1,1,534,5766
ENSG00000170537,70,1,1,758,5271
ENSG00000170545,62,1,1,97,774
ENSG00000170549,56,1,1,480,2766
ENSG00000170558,71,1,1,906,3894
ENSG00000170561,57,1,1,471,2820
ENSG00000170571,63,1,1,327,2523
ENSG00000170577,66,1,1,291,1320
ENSG00000170579,68,1,1,977,4116
ENSG00000170581,66,1,1,851,4272
ENSG00000170584,66,1,1,157,933
ENSG00000170604,52,1,1,584,2061
ENSG00000170606,70,1,1,840,3744
ENSG00000170608,62,1,1,350,2148
ENSG00000170613,60,1,1,605,2877
ENSG00000170615,71,1,1,744,2937
ENSG00000170619,49,1,1,224,771
ENSG00000170624,65,1,1,290,1062
ENSG00000170627,56,1,1,167,1566
ENSG00000170632,61,1,1,343,2088
ENSG00000170633,69,1,1,373,3276
ENSG00000170634,63,1,1,172,960
ENSG00000170638,65,1,1,379,3786
ENSG00000170677,56,1,1,535,2202
ENSG00000170681,71,1,1,364,1518
ENSG00000170684,62,1,1,475,2535
ENSG00000170689,59,1,1,250,1254
ENSG00000170703,70,1,1,891,5880
ENSG00000170734,72,1,1,713,2871
ENSG00000170743,71,1,1,491,2292
ENSG00000170745,66,1,1,491,1629
ENSG00000170759,71,1,1,963,3687
ENSG00000170775,69,1,1,613,2040
ENSG00000170776,71,1,1,2817,13389
ENSG00000170777,45,1,1,140,1035
ENSG00000170779,46,1,1,241,1293
ENSG00000170782,38,1,1,315,1002
ENSG00000170786,69,1,1,318,1779
ENSG00000170788,68,1,1,177,1419
ENSG00000170791,67,1,1,110,465
ENSG00000170801,63,1,1,453,4218
ENSG00000170802,70,1,1,431,1488
ENSG00000170807,69,1,1,547,2622
ENSG00000170819,68,1,1,415,2046
ENSG00000170820,69,1,1,695,2529
ENSG00000170835,64,1,1,756,4830
ENSG00000170836,72,1,1,605,2655
ENSG00000170837,38,1,1,375,1476
ENSG00000170852,64,1,1,623,2010
ENSG00000170854,67,1,1,465,2445
ENSG00000170855,58,1,1,76,297
ENSG00000170860,55,1,1,102,309
ENSG00000170871,69,1,1,1395,5133
ENSG00000170873,71,1,1,759,3138
ENSG00000170876,67,1,1,400,1635
ENSG00000170881,68,1,1,664,2517
ENSG00000170889,51,1,1,194,684
ENSG00000170890,65,1,1,148,639
ENSG00000170891,62,1,1,136,636
ENSG00000170892,63,1,1,315,2295
ENSG00000170893,60,1,1,242,1407
ENSG00000170903,68,1,1,345,1470
ENSG00000170906,41,1,1,84,558
ENSG00000170909,51,1,1,286,3171
ENSG00000170915,67,1,1,354,2388
ENSG00000170917,68,1,1,316,1239
ENSG00000170921,71,1,1,1990,7425
ENSG00000170927,66,1,1,4074,15255
ENSG00000170929,35,1,1,313,1035
ENSG00000170946,66,1,1,149,834
ENSG00000170948,32,1,1,194,789
ENSG00000170950,51,1,1,417,1698
ENSG00000170955,65,1,1,261,1563
ENSG00000170961,71,1,1,552,1680
ENSG00000170962,72,1,1,370,2601
ENSG00000170965,43,1,1,212,915
ENSG00000170967,50,1,1,396,1806
ENSG00000170989,64,1,1,382,1356
ENSG00000171004,65,1,1,645,2979
ENSG00000171014,39,1,1,318,1947
ENSG00000171016,66,1,1,419,2076
ENSG00000171017,66,1,1,796,3063
ENSG00000171033,67,1,1,76,705
ENSG00000171044,63,1,1,641,3348
ENSG00000171051,30,1,1,350,1290
ENSG00000171053,55,1,1,126,864
ENSG00000171054,45,1,1,308,1254
ENSG00000171055,67,1,1,380,1887
ENSG00000171056,36,1,1,388,1224
ENSG00000171060,68,1,1,294,1602
ENSG00000171067,54,1,1,449,3525
ENSG00000171094,71,1,1,1620,7776
ENSG00000171097,65,1,1,516,3087
ENSG00000171100,70,1,1,603,3111
ENSG00000171105,67,1,1,1382,7407
ENSG00000171109,70,1,1,741,3363
ENSG00000171115,50,1,1,665,2907
ENSG00000171119,54,1,1,197,1083
ENSG00000171121,67,1,1,279,2517
ENSG00000171126,63,1,1,436,2403
ENSG00000171130,52,1,1,213,1299
ENSG00000171132,68,1,1,737,2493
ENSG00000171133,40,1,1,316,1452
ENSG00000171135,66,1,1,183,726
ENSG00000171136,58,1,1,142,762
ENSG00000171148,66,1,1,432,2016
ENSG00000171150,62,1,1,536,1695
ENSG00000171155,54,1,1,318,1188
ENSG00000171159,57,1,1,83,462
ENSG00000171160,68,1,1,146,1218
ENSG00000171161,43,1,1,452,2916
ENSG00000171163,67,1,1,524,3312
ENSG00000171169,68,1,1,327,1392
ENSG00000171174,71,1,1,322,1755
ENSG00000171189,71,1,1,949,4146
ENSG00000171202,55,1,1,195,768
ENSG00000171204,62,1,1,230,834
ENSG00000171206,68,1,1,551,2241
ENSG00000171208,71,1,1,525,3159
ENSG00000171209,58,1,1,182,936
ENSG00000171217,54,1,1,219,657
ENSG00000171219,66,1,1,1551,7473
ENSG00000171222,50,1,1,179,2289
ENSG00000171223,55,1,1,347,1350
ENSG00000171224,67,1,1,121,843
ENSG00000171227,62,1,1,190,1017
ENSG00000171236,64,1,1,347,1866
ENSG00000171241,64,1,1,672,3327
ENSG00000171243,67,1,1,206,900
ENSG00000171246,63,1,1,432,2358
ENSG00000171262,69,1,1,433,3423
ENSG00000171298,66,1,1,952,4809
ENSG00000171302,65,1,1,401,2505
ENSG00000171303,65,1,1,394,2244
ENSG00000171307,69,1,1,377,1515
ENSG00000171310,66,1,1,352,1353
ENSG00000171311,65,1,1,195,1164
ENSG00000171314,53,1,1,254,1131
ENSG00000171316,71,1,1,2997,10017
ENSG00000171320,68,1,1,601,3591
ENSG00000171345,52,1,1,400,1587
ENSG00000171346,52,1,1,456,1764
ENSG00000171357,65,1,1,239,816
ENSG00000171365,70,1,1,816,2955
ENSG00000171368,61,1,1,219,1638
ENSG00000171385,65,1,1,655,2289
ENSG00000171388,44,1,1,77,759
ENSG00000171401,62,1,1,458,2016
ENSG00000171403,51,1,1,623,4404
ENSG00000171408,72,1,1,450,2763
ENSG00000171421,38,1,1,103,585
ENSG00000171431,57,1,1,424,1941
ENSG00000171433,64,1,1,160,888
ENSG00000171435,69,1,1,921,5694
ENSG00000171444,71,1,1,1019,4611
ENSG00000171446,60,1,1,459,4155
ENSG00000171448,62,1,1,441,3237
ENSG00000171450,50,1,1,367,1308
ENSG00000171451,56,1,1,1222,3684
ENSG00000171453,68,1,1,346,1584
ENSG00000171456,69,1,1,1541,5646
ENSG00000171462,65,1,1,383,3687
ENSG00000171467,71,1,1,2279,8922
ENSG00000171475,68,1,1,440,1896
ENSG00000171476,60,1,1,112,2049
ENSG00000171487,53,1,1,1200,7845
ENSG00000171488,71,1,1,803,2766
ENSG00000171490,54,1,1,490,2214
ENSG00000171492,61,1,1,858,3132
ENSG00000171495,70,1,1,1585,9609
ENSG00000171496,27,1,1,309,1032
ENSG00000171497,58,1,1,370,1323
ENSG00000171501,32,1,1,330,1473
ENSG00000171502,66,1,1,1714,7383
ENSG00000171503,70,1,1,617,2457
ENSG00000171509,71,1,1,784,3501
ENSG00000171517,67,1,1,353,1452
ENSG00000171522,67,1,1,488,1956
ENSG00000171530,58,1,1,129,1116
ENSG00000171532,55,1,1,382,1809
ENSG00000171533,67,1,1,813,8394
ENSG00000171540,62,1,1,325,1995
ENSG00000171551,66,1,1,775,5010
ENSG00000171552,66,1,1,233,1002
ENSG00000171557,72,1,1,453,1815
ENSG00000171560,61,1,1,866,4725
ENSG00000171564,69,1,1,491,1737
ENSG00000171566,66,1,1,514,1899
ENSG00000171587,70,1,1,2012,8364
ENSG00000171595,70,1,1,605,3381
ENSG00000171596,65,1,1,426,3213
ENSG00000171603,71,1,1,981,6543
ENSG00000171604,68,1,1,322,1071
ENSG00000171608,67,1,1,1044,5625
ENSG00000171611,63,1,1,296,3474
ENSG00000171612,70,1,1,321,2112
ENSG00000171617,67,1,1,589,1965
ENSG00000171621,65,1,1,273,1827
ENSG00000171631,58,1,1,328,1728
ENSG00000171634,66,1,1,2920,14199
ENSG00000171643,56,1,1,99,402
ENSG00000171649,35,1,1,487,1926
ENSG00000171657,50,1,1,336,1044
ENSG00000171659,43,1,1,381,1224
ENSG00000171680,68,1,1,1085,11562
ENSG00000171681,72,1,1,1278,5823
ENSG00000171695,53,1,1,240,1620
ENSG00000171700,66,1,1,217,1206
ENSG00000171703,63,1,1,299,2286
ENSG00000171714,72,1,1,913,6555
ENSG00000171720,65,1,1,428,1827
ENSG00000171722,68,1,1,261,1596
ENSG00000171723,71,1,1,769,4122
ENSG00000171724,72,1,1,419,1659
ENSG00000171729,70,1,1,253,1080
ENSG00000171735,67,1,1,1673,6843
ENSG00000171747,63,1,1,323,2571
ENSG00000171757,70,1,1,464,2790
ENSG00000171759,71,1,1,452,2532
ENSG00000171766,71,1,1,423,1878
ENSG00000171772,62,1,1,318,2436
ENSG00000171773,51,1,1,212,1239
ENSG00000171777,68,1,1,673,3945
ENSG00000171786,58,1,1,133,447
ENSG00000171790,66,1,1,407,2928
ENSG00000171791,61,1,1,239,1206
ENSG00000171792,60,1,1,238,864
ENSG00000171793,70,1,1,591,2298
ENSG00000171794,46,1,1,341,2274
ENSG00000171798,65,1,1,1749,14160
ENSG00000171806,49,1,1,372,1146
ENSG00000171811,65,1,1,2715,16071
ENSG00000171812,66,1,1,703,3507
ENSG00000171813,59,1,1,590,3084
ENSG00000171815,53,1,1,818,2664
ENSG00000171819,69,1,1,346,1566
ENSG00000171823,55,1,1,418,1905
ENSG00000171824,72,1,1,885,4317
ENSG00000171840,63,1,1,188,1401
ENSG00000171843,68,1,1,568,2724
ENSG00000171853,70,1,1,735,4806
ENSG00000171855,43,1,1,187,600
ENSG00000171858,53,1,1,83,849
ENSG00000171860,48,1,1,482,1965
ENSG00000171861,70,1,1,420,1719
ENSG00000171862,68,1,1,403,2508
ENSG00000171863,49,1,1,194,762
ENSG00000171865,51,1,1,286,1254
ENSG00000171867,59,1,1,253,1224
ENSG00000171872,55,1,1,389,1338
ENSG00000171873,59,1,1,572,2199
ENSG00000171877,71,1,1,570,3084
ENSG00000171885,71,1,1,323,1329
ENSG00000171914,69,1,1,2542,9087
ENSG00000171928,28,1,1,205,735
ENSG00000171940,62,1,1,1048,5193
ENSG00000171951,52,1,1,617,2451
ENSG00000171953,67,1,1,289,1605
ENSG00000171954,67,1,1,531,2409
ENSG00000171956,56,1,1,325,1002
ENSG00000171960,61,1,1,177,849
ENSG00000171962,68,1,1,523,2742
ENSG00000171984,66,1,1,205,930
ENSG00000171988,72,1,1,2540,9171
ENSG00000171992,68,1,1,929,5055
ENSG00000172005,65,1,1,153,1146
ENSG00000172007,65,1,1,229,1557
ENSG00000172009,67,1,1,689,3873
ENSG00000172020,63,1,1,274,1389
ENSG00000172031,71,1,1,362,1674
ENSG00000172037,69,1,1,1798,10515
ENSG00000172046,69,1,1,1419,6990
ENSG00000172053,65,1,1,775,3066
ENSG00000172057,67,1,1,153,876
ENSG00000172059,62,1,1,512,2151
ENSG00000172061,63,1,1,587,1911
ENSG00000172071,72,1,1,1116,5232
ENSG00000172073,58,1,1,180,555
ENSG00000172081,64,1,1,217,1338
ENSG00000172113,66,1,1,194,852
ENSG00000172137,69,1,1,271,1494
ENSG00000172139,67,1,1,1177,8028
ENSG00000172154,33,1,1,310,1296
ENSG00000172156,53,1,1,97,411
ENSG00000172159,70,1,1,597,2649
ENSG00000172164,70,1,1,538,1944
ENSG00000172167,71,1,1,904,4821
ENSG00000172171,63,1,1,360,1734
ENSG00000172172,66,1,1,178,759
ENSG00000172175,70,1,1,824,4266
ENSG00000172179,65,1,1,227,1101
ENSG00000172183,64,1,1,181,2751
ENSG00000172197,72,1,1,495,2352
ENSG00000172199,31,1,1,309,1041
ENSG00000172201,46,1,1,161,1215
ENSG00000172209,68,1,1,433,2010
ENSG00000172215,54,1,1,342,1443
ENSG00000172216,44,1,1,345,1788
ENSG00000172238,58,1,1,354,1248
ENSG00000172239,56,1,1,479,2154
ENSG00000172243,67,1,1,247,1080
ENSG00000172244,68,1,1,638,2487
ENSG00000172247,43,1,1,329,1542
ENSG00000172260,70,1,1,354,2106
ENSG00000172262,67,1,1,623,2301
ENSG00000172264,57,1,1,425,2133
ENSG00000172269,69,1,1,408,1590
ENSG00000172270,63,1,1,385,2502
ENSG00000172273,69,1,1,517,2535
ENSG00000172289,39,1,1,309,1065
ENSG00000172292,70,1,1,392,2022
ENSG00000172296,67,1,1,552,1767
ENSG00000172301,66,1,1,184,1827
ENSG00000172318,67,1,1,326,1038
ENSG00000172320,50,1,1,315,1110
ENSG00000172322,54,1,1,275,1707
ENSG00000172324,30,1,1,324,1047
ENSG00000172331,66,1,1,259,1605
ENSG00000172336,60,1,1,140,666
ENSG00000172339,70,1,1,216,1005
ENSG00000172340,60,1,1,440,2565
ENSG00000172345,69,1,1,213,906
ENSG00000172346,69,1,1,153,1128
ENSG00000172348,69,1,1,243,1398
ENSG00000172349,58,1,1,1332,5772
ENSG00000172350,66,1,1,646,2733
ENSG00000172354,66,1,1,340,1821
ENSG00000172361,68,1,1,514,2769
ENSG00000172365,29,1,1,309,999
ENSG00000172366,56,1,1,160,2640
ENSG00000172367,67,1,1,505,4107
ENSG00000172375,69,1,1,707,2436
ENSG00000172379,68,1,1,717,4686
ENSG00000172380,64,1,1,72,309
ENSG00000172382,59,1,1,290,2868
ENSG00000172399,72,1,1,264,1260
ENSG00000172403,70,1,1,1261,5076
ENSG00000172404,38,1,1,309,1290
ENSG00000172409,67,1,1,425,2115
ENSG00000172410,54,1,1,135,612
ENSG00000172425,66,1,1,189,834
ENSG00000172426,69,1,1,306,2490
ENSG00000172428,39,1,1,252,1071
ENSG00000172432,71,1,1,602,2838
ENSG00000172456,68,1,1,575,2652
ENSG00000172458,49,1,1,202,1530
ENSG00000172459,41,1,1,310,1179
ENSG00000172461,69,1,1,359,1476
ENSG00000172464,37,1,1,316,1650
ENSG00000172465,55,1,1,159,858
ENSG00000172466,68,1,1,368,1788
ENSG00000172469,68,1,1,462,1425
ENSG00000172478,61,1,1,447,2511
ENSG00000172482,64,1,1,392,1980
ENSG00000172493,70,1,1,1218,6348
ENSG00000172497,72,1,1,555,2733
ENSG00000172500,63,1,1,364,1506
ENSG00000172508,63,1,1,950,5676
ENSG00000172530,68,1,1,519,4515
ENSG00000172531,66,1,1,341,2814
ENSG00000172534,67,1,1,2035,10005
ENSG00000172538,53,1,1,283,2310
ENSG00000172543,67,1,1,376,2457
ENSG00000172548,71,1,1,466,2583
ENSG00000172554,57,1,1,539,3090
ENSG00000172568,55,1,1,224,975
ENSG00000172572,65,1,1,1141,4155
ENSG00000172575,72,1,1,797,4398
ENSG00000172578,71,1,1,621,2166
ENSG00000172586,63,1,1,118,417
ENSG00000172590,62,1,1,123,1017
ENSG00000172594,71,1,1,453,1575
ENSG00000172602,67,1,1,232,813
ENSG00000172613,66,1,1,391,2529
ENSG00000172638,69,1,1,443,2223
ENSG00000172667,70,1,1,289,1041
ENSG00000172671,63,1,1,727,3681
ENSG00000172673,72,1,1,680,2928
ENSG00000172680,55,1,1,346,4458
ENSG00000172689,47,1,1,267,2298
ENSG00000172717,68,1,1,422,2736
ENSG00000172725,65,1,1,489,2769
ENSG00000172728,69,1,1,479,2994
ENSG00000172731,70,1,1,184,1476
ENSG00000172732,66,1,1,551,2421
ENSG00000172733,70,1,1,347,2121
ENSG00000172738,48,1,1,229,1650
ENSG00000172752,45,1,1,2611,11046
ENSG00000172757,42,1,1,166,1128
ENSG00000172765,66,1,1,653,2571
ENSG00000172766,65,1,1,864,3768
ENSG00000172771,61,1,1,572,3498
ENSG00000172775,60,1,1,254,807
ENSG00000172780,57,1,1,212,1041
ENSG00000172782,65,1,1,368,2070
ENSG00000172789,63,1,1,222,762
ENSG00000172794,67,1,1,228,1653
ENSG00000172795,70,1,1,420,1899
ENSG00000172803,53,1,1,403,2967
ENSG00000172809,49,1,1,70,300
ENSG00000172817,72,1,1,506,2610
ENSG00000172818,66,1,1,267,2295
ENSG00000172819,66,1,1,454,3831
ENSG00000172824,44,1,1,468,2493
ENSG00000172830,66,1,1,659,2982
ENSG00000172840,60,1,1,529,1698
ENSG00000172845,69,1,1,781,4758
ENSG00000172867,57,1,1,639,3693
ENSG00000172869,71,1,1,3048,10860
ENSG00000172878,71,1,1,335,2622
ENSG00000172889,65,1,1,273,3177
ENSG00000172890,65,1,1,706,5439
ENSG00000172893,66,1,1,475,2079
ENSG00000172901,71,1,1,990,3798
